trail,network,termination,throttle,recv_buff_size,total_cycles,actions_created,actions_performed,actions_false_pred,diffusions_created,diffusions_performed,diffusions_false_pred,avg_cells_active_percent,diffusions_filtered,actions_overlaped,diffusions_pruned,operons_moved,dim_x,dim_y,min_edges,max_edges,vicinity,pruning,rpvo_max,rhizome_cuttoff,congestion_threshold_value,memory_cc,chip_area,totE,time,avg_objects_per_cc,total_objects_created,vertices,edges,graph_file,routing_algorithm
3,MESH,OFF,ON,4,1101176,106371053,10563355,95807698,10563355,7575796,10305,81.4689,2977254,80066233,2987559,4489977692,64,64,50,100,6,ON,1,20300,90,1588608,1790.2659621303628,0.19402996594169158,0.001101176,1306.76,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
3,TORUS,OFF,ON,4,600337,107922531,10449969,97472562,10449969,7666358,17685,93.4331,2765926,88337160,2783611,3404917787,64,64,50,100,6,ON,1,20300,45,1588608,1791.7869734710223,0.2861282710374591,0.000600337,1306.76,5352469,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
0,MESH,OFF,ON,4,537260,102552176,9923113,92629063,9923113,7300356,5519,78.4832,2617238,75829165,2622757,8670023774,128,128,50,100,7,ON,4,3475,181,424304,1934.7743318091223,0.19294906116386748,0.00053726,326.693,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
0,TORUS,OFF,ON,4,280030,101138130,9685394,91452736,9685394,7244255,8311,90.1309,2432828,78922716,2441139,6380035628,128,128,50,100,7,ON,4,3475,90,424304,1940.8583771717597,0.2802191706837271,0.00028003,326.693,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
0,MESH,OFF,ON,4,4270418,119836846,12149409,107687437,12149409,8449190,80413,91.7884,3619806,87077722,3700219,1253097522,16,16,50,100,4,ON,4,3475,22,22217728,1558.755929482463,0.21082450924338614,0.004270418,20908.3,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
0,TORUS,OFF,ON,4,2508111,118774999,11536017,107238982,11536017,8359001,187679,96.4703,2989337,89959366,3177016,937900420,16,16,50,100,4,ON,4,3475,11,22217728,1558.850992691254,0.28548283304921324,0.002508111,20908.3,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
0,MESH,OFF,ON,4,2188367,111759833,11263324,100496509,11263324,7911854,25323,85.7654,3326147,83429285,3351470,2352647770,32,32,50,100,5,ON,4,3475,45,6108864,1715.7150231353303,0.20233461269980238,0.002188367,5227.09,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
0,TORUS,OFF,ON,4,1269645,114859406,11158197,103701209,11158197,8067262,47658,93.8616,3043277,95896756,3090935,1812595264,32,32,50,100,5,ON,4,3475,22,6108864,1716.095275970495,0.2954468292473998,0.001269645,5227.09,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
0,MESH,OFF,ON,4,1103838,107016811,10596395,96420416,10596395,7585471,10556,81.5874,3000368,80743447,3010924,4520459478,64,64,50,100,6,ON,4,3475,90,1588608,1790.2659621303628,0.19533065394336596,0.001103838,1306.77,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
0,TORUS,OFF,ON,4,596712,107033405,10215066,96818339,10215066,7567929,17012,93.0078,2630125,87165678,2647137,3376997370,64,64,50,100,6,ON,4,3475,45,1588608,1791.7869734710223,0.2837856743479247,0.000596712,1306.77,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
1,MESH,OFF,ON,4,530618,104849550,10146173,94703377,10146173,7426857,5502,80.8308,2713814,77193479,2719316,8872608609,128,128,50,100,7,ON,4,3475,181,424304,1934.7743318091223,0.19738838202351952,0.000530618,326.693,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
1,MESH,OFF,ON,4,4248208,119005870,12010538,106995332,12010538,8345832,78553,91.9418,3586153,86478690,3664706,1244573234,16,16,50,100,4,ON,4,3475,22,22217728,1558.755929482463,0.20941012208870918,0.004248208,20908.3,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
1,TORUS,OFF,ON,4,2466052,116814226,11475936,105338290,11475936,8274749,190021,96.4832,3011166,88698497,3201187,922407074,16,16,50,100,4,ON,4,3475,11,22217728,1558.850992691254,0.280765650011764,0.002466052,20908.3,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
1,MESH,OFF,ON,4,2204261,112588852,11352039,101236813,11352039,7941465,25616,85.9379,3384958,84215937,3410574,2370563192,32,32,50,100,5,ON,4,3475,45,6108864,1715.7150231353303,0.20387285552966128,0.002204261,5227.09,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
1,TORUS,OFF,ON,4,1240711,112656422,11020738,101635684,11020738,7983885,47814,93.5818,2989039,93268268,3036853,1777903203,32,32,50,100,5,ON,4,3475,22,6108864,1716.095275970495,0.28977752606216506,0.001240711,5227.09,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
1,MESH,OFF,ON,4,1112659,107235781,10603246,96632535,10603246,7625306,10414,80.9399,2967526,80878538,2977940,4527124084,64,64,50,100,6,ON,4,3475,90,1588608,1790.2659621303628,0.1956429126017842,0.001112659,1306.77,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
1,TORUS,OFF,ON,4,582589,105126908,10188868,94938040,10188868,7507182,17083,93.5664,2664603,85870137,2681686,3317150477,64,64,50,100,6,ON,4,3475,45,1588608,1791.7869734710223,0.2787452167895853,0.000582589,1306.77,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
2,MESH,OFF,ON,4,4438700,124700584,12447828,112252756,12447828,8670701,80467,91.8075,3696660,90952647,3777127,1303223667,16,16,50,100,4,ON,4,3475,22,22217728,1558.755929482463,0.21924975708393515,0.0044387,20908.3,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
2,TORUS,OFF,ON,4,2487319,117826663,11530292,106296371,11530292,8357665,187344,96.3794,2985283,89136812,3172627,930442685,16,16,50,100,4,ON,4,3475,11,22217728,1558.850992691254,0.2832107015442607,0.002487319,20908.3,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
2,MESH,OFF,ON,4,2225688,113699197,11397307,102301890,11397307,7993062,25262,85.909,3378983,85108268,3404245,2394245236,32,32,50,100,5,ON,4,3475,45,6108864,1715.7150231353303,0.20590728759044974,0.002225688,5227.09,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
2,TORUS,OFF,ON,4,1231637,113073185,11087088,101986097,11087088,8034336,48124,94.7832,3004628,93886529,3052752,1784628689,32,32,50,100,5,ON,4,3475,22,6108864,1716.095275970495,0.2908293702540185,0.001231637,5227.09,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
2,MESH,OFF,ON,4,1115779,109469994,10833819,98636175,10833819,7711039,10895,82.3893,3111885,82860703,3122780,4626286151,64,64,50,100,6,ON,4,3475,90,1588608,1790.2659621303628,0.19985661297882407,0.001115779,1306.77,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
2,TORUS,OFF,ON,4,588129,105557891,10181974,95375917,10181974,7509523,16999,93.3351,2655452,86265356,2672451,3330182953,64,64,50,100,6,ON,4,3475,45,1588608,1791.7869734710223,0.27985110426958354,0.000588129,1306.77,5352537,4847571,68993773,PATH-TO/Datasets/muchiSim/liveJournal.edgelist,XY
